mote_id,monitored_time,tx_time,rx_time,on_time,int_time
20,3.011959,0.086075,0.002207,0.132859,0.001095
21,3.010101,0.086077,0.002206,0.128142,0.000428
1,2.313335,0.0,0.344311,1.569727,0.0
2,3.096402,0.086076,0.004552,0.137863,0.002558
3,3.038586,0.086076,0.004414,0.140745,0.003635
4,3.126759,0.086079,6.1e-05,0.126311,0.000578
5,3.100101,0.08608,0.004415,0.139113,0.003494
6,3.107874,0.086076,0.006335,0.141647,0.00548
7,3.017622,0.08608,0.006658,0.143317,0.004418
8,3.03026,0.086079,0.011949,0.151861,0.004854
9,3.017541,0.086078,0.006621,0.133853,0.001597
10,3.058266,0.086075,0.002207,0.135657,0.007885
11,3.039786,0.086078,0.006621,0.14346,0.004166
12,3.122131,0.086079,0.011988,0.153246,0.004075
13,3.104743,0.086072,0.01348,0.150519,0.002237
14,3.083019,0.086078,0.002207,0.134667,0.002081
15,3.102419,0.086078,0.0,0.124745,0.0
16,3.069192,0.086077,0.002207,0.131517,0.002168
17,3.118067,0.086075,0.002207,0.131813,0.0017
18,3.085792,0.086081,0.002208,0.130942,0.002067
19,3.076615,0.086077,0.002207,0.132042,0.00192
